epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,151.218,2.54219,2.95043,1.38834,0.04671,0.07049,0.01379,0.00451,3.3254,3.43493,1.46142,0.00128742,0.00128742,0.00128742
25,157.462,2.58033,2.52921,1.32255,0.0448,0.07331,0.0147,0.00427,3.30435,3.2574,1.46491,0.00127092,0.00127092,0.00127092
26,163.71,2.47126,2.58938,1.2647,0.56181,0.08177,0.02479,0.00812,3.21386,3.01528,1.47365,0.00125442,0.00125442,0.00125442
27,170.011,2.5561,2.71308,1.33691,0.56447,0.08365,0.0217,0.0064,3.2587,3.45952,1.56974,0.00123791,0.00123791,0.00123791
28,176.19,2.6071,2.77238,1.40516,0.56743,0.07989,0.02269,0.00661,3.34061,3.1084,1.55776,0.00122141,0.00122141,0.00122141
29,182.396,2.7445,2.70273,1.35363,0.55491,0.07815,0.01853,0.00581,3.21584,3.10983,1.41716,0.00120491,0.00120491,0.00120491
30,188.612,2.29436,3.75554,1.25483,0.55845,0.05921,0.0143,0.00449,3.277,3.09742,1.39373,0.0011884,0.0011884,0.0011884
31,194.761,2.3398,4.18967,1.20389,0.54622,0.07425,0.01181,0.0036,3.32222,3.44841,1.43312,0.0011719,0.0011719,0.0011719
32,200.984,2.45014,2.38232,1.30601,0.57328,0.09117,0.02756,0.0088,3.28633,3.39253,1.4007,0.0011554,0.0011554,0.0011554
33,207.315,2.58018,2.5569,1.29126,0.56711,0.09117,0.02292,0.0073,3.2508,3.1873,1.48669,0.00113889,0.00113889,0.00113889
34,213.545,2.54596,2.55478,1.27093,0.0679,0.06579,0.01943,0.00572,3.3211,3.11325,1.55166,0.00112239,0.00112239,0.00112239
35,219.666,2.41048,2.45574,1.33937,0.06122,0.07049,0.01793,0.00545,3.37036,3.09297,1.62923,0.00110589,0.00110589,0.00110589
36,225.81,2.30337,5.36274,1.24977,0.57458,0.07331,0.02412,0.00755,3.26921,3.1142,1.60134,0.00108938,0.00108938,0.00108938
37,231.975,2.51095,2.62218,1.31645,0.57463,0.07707,0.02504,0.00864,3.2335,3.01595,1.44802,0.00107288,0.00107288,0.00107288
38,238.232,2.53845,2.82651,1.35377,0.56925,0.06981,0.02178,0.00752,3.16011,3.01376,1.42153,0.00105638,0.00105638,0.00105638
39,244.489,2.38806,2.45931,1.23354,0.56701,0.05639,0.01955,0.00709,3.16192,3.06553,1.52444,0.00103987,0.00103987,0.00103987
40,250.795,2.41466,2.36826,1.24044,0.07714,0.08365,0.02524,0.00918,3.16421,3.11211,1.4578,0.00102337,0.00102337,0.00102337
41,257.185,2.33576,3.08593,1.22244,0.08499,0.08929,0.03899,0.01348,3.10716,3.11957,1.37851,0.00100687,0.00100687,0.00100687
42,263.572,2.48577,3.79683,1.30959,0.08335,0.06297,0.03535,0.00873,3.26464,3.12503,1.42147,0.000990365,0.000990365,0.000990365
43,269.713,2.48618,3.48704,1.27959,0.0829,0.07331,0.03015,0.00917,3.14207,3.10395,1.47954,0.000973861,0.000973861,0.000973861
44,275.851,2.40557,2.77998,1.2336,0.53821,0.02162,0.01428,0.00424,3.15877,3.29082,1.64763,0.000957358,0.000957358,0.000957358
45,282.083,2.41452,2.96581,1.34863,0.53218,0.03477,0.00998,0.00281,3.20591,3.30073,1.56868,0.000940855,0.000940855,0.000940855
46,288.241,2.35612,3.91246,1.26414,0.5424,0.12688,0.03369,0.00983,3.146,3.24046,1.61101,0.000924352,0.000924352,0.000924352
47,294.462,2.30917,2.56232,1.27815,0.57507,0.09492,0.0338,0.0106,3.07626,3.22405,1.60344,0.000907848,0.000907848,0.000907848
48,300.757,2.39174,2.63909,1.27318,0.07771,0.07989,0.02764,0.0086,3.07601,3.17758,1.38342,0.000891345,0.000891345,0.000891345
49,306.96,2.26604,2.97777,1.23703,0.07567,0.06485,0.02272,0.008,3.04507,3.38408,1.38779,0.000874842,0.000874842,0.000874842
50,313.242,2.44598,3.74198,1.21159,0.08892,0.06767,0.02574,0.00946,3.01654,3.17185,1.37653,0.000858338,0.000858338,0.000858338
51,319.587,2.3689,2.84756,1.22801,0.58539,0.08365,0.02871,0.00872,3.1793,2.97203,1.40331,0.000841835,0.000841835,0.000841835
52,325.818,2.3458,2.40891,1.23713,0.57834,0.08553,0.02478,0.00766,3.28633,3.11215,1.41391,0.000825332,0.000825332,0.000825332
53,332.045,2.26731,2.17961,1.24372,0.57803,0.08365,0.02962,0.00982,3.21867,3.08375,1.3887,0.000808828,0.000808828,0.000808828
54,338.242,2.40076,2.67314,1.25328,0.5842,0.05075,0.0243,0.00806,3.13753,3.19638,1.39966,0.000792325,0.000792325,0.000792325
55,344.422,2.31125,2.34009,1.23866,0.57029,0.05827,0.01909,0.00639,3.14194,3.29994,1.42961,0.000775822,0.000775822,0.000775822
56,350.665,2.33056,2.62712,1.29263,0.57268,0.07989,0.02487,0.00835,3.1569,3.21474,1.41912,0.000759318,0.000759318,0.000759318
57,356.83,2.36102,2.53982,1.30545,0.08637,0.07989,0.03038,0.00984,3.21062,3.11025,1.41746,0.000742815,0.000742815,0.000742815
58,363.08,2.31589,2.31129,1.203,0.09729,0.07895,0.03006,0.00941,3.26573,3.02094,1.43722,0.000726312,0.000726312,0.000726312
59,369.326,2.41004,2.6363,1.2093,0.09059,0.09379,0.0317,0.01054,3.18759,2.95634,1.39593,0.000709809,0.000709809,0.000709809
60,375.537,2.31136,2.16802,1.20907,0.08886,0.09305,0.0331,0.01133,3.07377,2.96474,1.35781,0.000693305,0.000693305,0.000693305
61,381.807,2.29354,2.31797,1.19128,0.07782,0.10056,0.02676,0.009,3.07895,3.0863,1.36866,0.000676802,0.000676802,0.000676802
62,388.083,2.35955,2.24958,1.19602,0.08762,0.09962,0.03186,0.01016,3.08437,3.05709,1.37538,0.000660299,0.000660299,0.000660299
63,394.349,2.20698,2.25779,1.19587,0.10048,0.07707,0.0383,0.01169,3.14509,3.05248,1.39687,0.000643795,0.000643795,0.000643795
64,400.539,2.35411,2.46308,1.24729,0.13106,0.07049,0.04044,0.01346,3.09685,3.09246,1.4,0.000627292,0.000627292,0.000627292
65,406.764,2.19026,2.21318,1.18545,0.13087,0.08553,0.04393,0.01437,3.06175,3.12479,1.39265,0.000610789,0.000610789,0.000610789
66,412.996,2.25028,2.48087,1.22232,0.08914,0.10056,0.03556,0.01292,2.97524,3.09205,1.38185,0.000594286,0.000594286,0.000594286
67,419.208,2.22958,2.26372,1.22302,0.0904,0.09501,0.03393,0.01271,3.0138,3.07247,1.40203,0.000577782,0.000577782,0.000577782
68,425.494,2.16309,2.75628,1.18421,0.1083,0.0968,0.03816,0.01275,3.07362,3.06612,1.4173,0.000561279,0.000561279,0.000561279
69,431.663,2.43362,2.60486,1.23404,0.11933,0.08271,0.03911,0.0128,3.09477,3.12872,1.42288,0.000544776,0.000544776,0.000544776
70,437.885,2.37442,2.26988,1.20959,0.12426,0.06955,0.04204,0.01437,3.03774,3.17605,1.38964,0.000528272,0.000528272,0.000528272
71,444.146,2.15593,2.16053,1.17646,0.11466,0.09229,0.0409,0.01559,2.99924,3.19348,1.38684,0.000511769,0.000511769,0.000511769
72,450.416,2.24932,2.1306,1.16767,0.09452,0.08741,0.04027,0.0157,2.9484,3.39657,1.39607,0.000495266,0.000495266,0.000495266
73,456.628,2.11881,2.38783,1.20351,0.1076,0.09117,0.04553,0.01742,2.92706,3.43326,1.40089,0.000478762,0.000478762,0.000478762
74,462.927,2.21771,2.31044,1.15598,0.1375,0.10244,0.05038,0.01901,2.9356,3.21122,1.36713,0.000462259,0.000462259,0.000462259
75,469.186,2.2736,2.22922,1.23951,0.13009,0.08647,0.04116,0.01512,3.01641,3.16954,1.38614,0.000445756,0.000445756,0.000445756
76,475.477,2.25011,2.11502,1.18914,0.1023,0.09355,0.03492,0.01204,3.04004,3.1508,1.39329,0.000429253,0.000429253,0.000429253
77,481.784,2.24896,2.46407,1.1857,0.10811,0.09412,0.03885,0.0139,3.00437,3.16864,1.41108,0.000412749,0.000412749,0.000412749
78,487.955,2.1976,2.15392,1.19786,0.12798,0.09962,0.04722,0.01778,2.95011,3.1393,1.41017,0.000396246,0.000396246,0.000396246
79,494.155,2.28219,2.12693,1.21734,0.13136,0.1015,0.04826,0.01861,2.93142,3.13191,1.41823,0.000379743,0.000379743,0.000379743
80,500.278,2.16016,2.24776,1.20778,0.12652,0.09868,0.0517,0.0202,2.91342,3.1196,1.43766,0.000363239,0.000363239,0.000363239
81,506.555,2.19476,2.02322,1.17254,0.11255,0.1015,0.04519,0.01756,2.90652,3.10674,1.44241,0.000346736,0.000346736,0.000346736
82,512.716,2.15202,2.33543,1.21844,0.10576,0.09117,0.03938,0.0144,2.96768,3.16853,1.41374,0.000330233,0.000330233,0.000330233
83,519.058,2.15906,3.3862,1.13944,0.11226,0.07989,0.0364,0.01204,3.03472,3.1938,1.40504,0.000313729,0.000313729,0.000313729
84,525.219,2.27746,2.14314,1.21511,0.10833,0.0889,0.03391,0.01178,3.11198,3.0024,1.38803,0.000297226,0.000297226,0.000297226
85,531.344,2.03721,3.05557,1.13271,0.10767,0.09586,0.04111,0.01442,3.06529,2.93087,1.37046,0.000280723,0.000280723,0.000280723
86,537.518,2.25597,2.1816,1.16305,0.1097,0.09868,0.04544,0.01654,2.98471,2.92786,1.36157,0.00026422,0.00026422,0.00026422
87,543.723,2.20561,2.1729,1.22649,0.11428,0.10526,0.0468,0.01721,2.94707,2.99616,1.35211,0.000247716,0.000247716,0.000247716
88,549.891,2.19234,2.80469,1.18684,0.11006,0.09868,0.03944,0.01483,2.95689,3.14342,1.37985,0.000231213,0.000231213,0.000231213
89,556.088,2.07295,2.09458,1.17975,0.11281,0.08835,0.03617,0.01323,2.94633,3.20716,1.42002,0.00021471,0.00021471,0.00021471
90,562.326,2.17802,2.10062,1.16779,0.10951,0.08835,0.03601,0.01281,2.91935,3.22746,1.43519,0.000198206,0.000198206,0.000198206
91,572.584,2.05843,3.75879,1.1762,0.11725,0.09586,0.0403,0.01488,2.9502,3.22544,1.41992,0.000181703,0.000181703,0.000181703
92,578.828,2.12423,3.16073,1.13598,0.12725,0.09962,0.04565,0.01772,2.93591,3.14472,1.39201,0.0001652,0.0001652,0.0001652
93,585.059,2.16592,2.45837,1.23276,0.12822,0.1015,0.04899,0.01986,2.93225,3.11842,1.37779,0.000148696,0.000148696,0.000148696
94,591.207,2.34703,2.25964,1.21456,0.13337,0.0968,0.05,0.01954,2.93024,3.09947,1.37592,0.000132193,0.000132193,0.000132193
95,597.378,2.03264,3.21261,1.14912,0.13383,0.10512,0.04919,0.01792,2.95162,3.05996,1.38251,0.00011569,0.00011569,0.00011569
96,603.486,1.95261,2.9536,1.12382,0.11933,0.09962,0.04271,0.01573,2.95597,3.06756,1.38847,9.91865e-05,9.91865e-05,9.91865e-05
97,609.592,1.78435,3.35872,0.97042,0.11923,0.09492,0.04032,0.0147,2.95057,3.12835,1.39604,8.26832e-05,8.26832e-05,8.26832e-05
98,615.793,2.09744,2.59786,1.10922,0.12101,0.08459,0.03687,0.01313,2.95626,3.16626,1.40251,6.61799e-05,6.61799e-05,6.61799e-05
99,621.961,2.07313,2.51291,1.13906,0.12357,0.07801,0.03706,0.01321,2.95729,3.18707,1.39865,4.96766e-05,4.96766e-05,4.96766e-05
100,628.194,2.18151,2.29751,1.18932,0.12091,0.07425,0.03583,0.01261,2.96636,3.19337,1.40307,3.31733e-05,3.31733e-05,3.31733e-05
