epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,767.085,1.2247,0.64336,0.92208,0.15518,0.12876,0.09227,0.03572,2.96424,2.97482,1.43869,0.000247716,0.000247716,0.000247716
88,775.881,1.22712,0.64289,0.9169,0.18389,0.12083,0.09166,0.03727,2.86904,2.73269,1.33548,0.000231213,0.000231213,0.000231213
89,784.69,1.21363,0.62804,0.91141,0.18736,0.12782,0.09746,0.03886,2.95127,2.71895,1.40592,0.00021471,0.00021471,0.00021471
90,793.429,1.20223,0.62263,0.91706,0.17477,0.14041,0.09617,0.03565,2.95684,2.80077,1.38901,0.000198206,0.000198206,0.000198206
91,806.44,1.19132,0.6148,0.90865,0.18906,0.10056,0.0799,0.03468,2.87308,3.68552,1.32706,0.000181703,0.000181703,0.000181703
92,815.192,1.20911,0.61924,0.90741,0.15589,0.13816,0.09669,0.03777,2.95477,2.8086,1.37443,0.0001652,0.0001652,0.0001652
93,823.85,1.1791,0.60681,0.90517,0.17758,0.14568,0.10446,0.0404,2.92062,2.75263,1.32048,0.000148696,0.000148696,0.000148696
94,832.581,1.21167,0.61845,0.90986,0.19795,0.14192,0.10582,0.03915,2.92053,2.694,1.31667,0.000132193,0.000132193,0.000132193
95,841.269,1.18273,0.60868,0.90617,0.17495,0.15038,0.09968,0.03433,2.96427,2.92554,1.35122,0.00011569,0.00011569,0.00011569
96,849.914,1.16688,0.60245,0.89955,0.18254,0.1532,0.10801,0.04209,2.8787,2.81286,1.3089,9.91865e-05,9.91865e-05,9.91865e-05
97,858.757,1.17097,0.59508,0.90126,0.14974,0.15883,0.10145,0.04345,2.84372,2.70308,1.29348,8.26832e-05,8.26832e-05,8.26832e-05
98,867.456,1.16285,0.59587,0.90001,0.14123,0.1532,0.08906,0.03475,2.90768,3.05927,1.34067,6.61799e-05,6.61799e-05,6.61799e-05
99,876.18,1.15808,0.5971,0.89922,0.15482,0.15038,0.08583,0.03164,2.92521,3.12394,1.34231,4.96766e-05,4.96766e-05,4.96766e-05
100,884.868,1.15247,0.59578,0.90218,0.15915,0.1532,0.08882,0.03244,2.9124,3.00521,1.339,3.31733e-05,3.31733e-05,3.31733e-05
