epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,215.276,2.40255,4.55702,1.16621,0.57172,0.07613,0.03006,0.00912,3.27594,3.13289,1.43543,0.0011499,0.0011499,0.0011499
49,219.679,2.41567,2.45939,1.21428,0.06807,0.08741,0.03081,0.00961,3.26415,3.07207,1.42375,0.00113889,0.00113889,0.00113889
50,224.072,2.45728,2.50549,1.30321,0.58223,0.08271,0.03027,0.01135,3.18818,3.0981,1.40193,0.00112789,0.00112789,0.00112789
51,228.517,2.34677,3.46246,1.32092,0.58603,0.07613,0.02989,0.01026,3.26763,3.08945,1.45434,0.00111689,0.00111689,0.00111689
52,232.964,2.50922,3.38731,1.24057,0.57414,0.07989,0.02666,0.0085,3.14563,3.24221,1.4436,0.00110589,0.00110589,0.00110589
53,237.422,2.35363,2.49205,1.2287,0.10327,0.06579,0.02794,0.00973,3.06399,3.127,1.44212,0.00109489,0.00109489,0.00109489
54,241.92,2.2531,2.21584,1.19751,0.59583,0.08459,0.03926,0.01441,3.11497,3.05806,1.42157,0.00108388,0.00108388,0.00108388
55,246.368,2.25769,2.55102,1.23355,0.60474,0.09492,0.04479,0.01653,3.14983,3.28848,1.42997,0.00107288,0.00107288,0.00107288
56,250.833,2.35378,2.30449,1.25406,0.61587,0.09492,0.04772,0.01735,3.1018,3.1251,1.37468,0.00106188,0.00106188,0.00106188
57,255.411,2.39618,3.25179,1.21157,0.60457,0.08929,0.03904,0.0139,3.12748,3.00211,1.38302,0.00105088,0.00105088,0.00105088
58,259.785,2.24979,2.7175,1.2645,0.58204,0.09774,0.03572,0.01222,3.13644,3.08836,1.344,0.00103987,0.00103987,0.00103987
59,264.228,2.41319,2.48768,1.21256,0.59849,0.06955,0.03175,0.01092,3.13282,3.0736,1.3447,0.00102887,0.00102887,0.00102887
60,268.519,2.41486,3.09576,1.22565,0.61114,0.06391,0.03105,0.01119,3.03291,3.12071,1.34011,0.00101787,0.00101787,0.00101787
61,272.923,2.28085,2.45831,1.2063,0.59407,0.08177,0.03124,0.01187,3.00009,3.28836,1.34284,0.00100687,0.00100687,0.00100687
62,277.382,2.41885,2.57108,1.1504,0.59753,0.0788,0.03379,0.01225,3.03948,3.17367,1.37934,0.000995866,0.000995866,0.000995866
63,281.819,2.37216,2.56495,1.28459,0.60268,0.07505,0.03549,0.01305,3.05992,3.21681,1.38049,0.000984864,0.000984864,0.000984864
64,286.173,2.32035,2.16816,1.20932,0.60554,0.08952,0.04144,0.01638,3.06329,3.0731,1.37313,0.000973861,0.000973861,0.000973861
65,290.508,2.29543,2.36998,1.18383,0.60681,0.09398,0.04795,0.01788,3.04755,3.05782,1.40005,0.000962859,0.000962859,0.000962859
66,295.12,2.10987,7.04403,1.10506,0.60133,0.08456,0.03372,0.0119,3.05637,3.2204,1.44648,0.000951857,0.000951857,0.000951857
67,299.499,2.47747,3.03272,1.25707,0.10679,0.05545,0.02891,0.01046,3.09242,3.29574,1.4094,0.000940855,0.000940855,0.000940855
68,303.817,2.33123,2.50257,1.27358,0.59301,0.05921,0.02377,0.00846,3.1384,3.10518,1.36921,0.000929853,0.000929853,0.000929853
69,308.205,2.30573,2.32001,1.21521,0.58996,0.07237,0.02775,0.01078,3.06797,2.96839,1.34262,0.00091885,0.00091885,0.00091885
70,312.709,2.29725,2.37798,1.15784,0.59689,0.08553,0.03921,0.01452,3.02902,3.00549,1.34738,0.000907848,0.000907848,0.000907848
71,317.116,2.32918,2.28012,1.17835,0.11059,0.09117,0.04787,0.01821,3.00359,2.94539,1.34353,0.000896846,0.000896846,0.000896846
72,321.718,2.35165,3.72503,1.14811,0.1161,0.08754,0.04789,0.0171,3.01326,2.98964,1.35096,0.000885844,0.000885844,0.000885844
73,326.272,2.23368,2.2887,1.15858,0.1107,0.06861,0.03532,0.0125,3.06691,3.1386,1.37276,0.000874842,0.000874842,0.000874842
74,330.81,2.18924,4.5894,1.09244,0.11091,0.07983,0.0389,0.0141,3.03858,3.05778,1.35167,0.000863839,0.000863839,0.000863839
75,335.27,2.31542,2.55954,1.15991,0.133,0.08271,0.04311,0.01643,3.00403,3.0011,1.33146,0.000852837,0.000852837,0.000852837
76,339.654,2.31731,2.22015,1.19591,0.11404,0.08553,0.04167,0.01375,3.11829,2.95745,1.37082,0.000841835,0.000841835,0.000841835
77,344.072,2.35431,2.66949,1.23815,0.10559,0.08127,0.03897,0.0128,3.09949,3.02152,1.35822,0.000830833,0.000830833,0.000830833
78,348.655,2.30087,2.31087,1.22385,0.0967,0.07049,0.03457,0.01105,3.08369,3.12379,1.37999,0.000819831,0.000819831,0.000819831
79,353.25,2.2023,2.192,1.1963,0.12013,0.08947,0.05201,0.01793,3.07204,3.25009,1.4013,0.000808828,0.000808828,0.000808828
80,357.608,2.09521,5.20915,1.14772,0.11569,0.10714,0.06022,0.02258,2.99836,3.42004,1.40324,0.000797826,0.000797826,0.000797826
81,362.107,2.19366,2.11284,1.23104,0.12701,0.1015,0.05758,0.0226,2.95947,3.27542,1.38838,0.000786824,0.000786824,0.000786824
82,366.538,2.20012,2.32047,1.24411,0.11711,0.08553,0.03779,0.01225,3.05385,3.1464,1.39754,0.000775822,0.000775822,0.000775822
83,370.916,2.11479,2.16772,1.20253,0.11032,0.07425,0.03256,0.01023,3.11482,3.15103,1.41486,0.00076482,0.00076482,0.00076482
84,375.331,2.25018,2.19672,1.20574,0.61584,0.08459,0.03615,0.01406,3.02678,3.10052,1.38959,0.000753817,0.000753817,0.000753817
85,379.729,2.17954,2.05544,1.16456,0.6323,0.09468,0.05255,0.02251,2.96043,3.10586,1.37709,0.000742815,0.000742815,0.000742815
86,384.06,2.44715,3.50964,1.27622,0.15775,0.10056,0.06196,0.02593,2.95597,3.09052,1.35147,0.000731813,0.000731813,0.000731813
87,388.55,2.39968,2.35554,1.20714,0.16585,0.08397,0.06378,0.02822,2.97418,3.11508,1.34982,0.000720811,0.000720811,0.000720811
88,393.054,2.1958,2.15983,1.1563,0.12042,0.07895,0.03607,0.01242,3.12301,3.09883,1.41636,0.000709809,0.000709809,0.000709809
89,397.352,2.24878,3.75869,1.25765,0.11917,0.07707,0.0375,0.01119,3.16069,3.10887,1.43139,0.000698806,0.000698806,0.000698806
90,401.726,2.28685,2.03205,1.18394,0.13265,0.09774,0.05046,0.01988,2.99903,2.98615,1.34213,0.000687804,0.000687804,0.000687804
91,406.353,2.12721,1.95792,1.13983,0.11972,0.1015,0.0585,0.02518,2.9302,2.98687,1.31853,0.000676802,0.000676802,0.000676802
92,410.777,2.13526,2.45941,1.16755,0.12604,0.09305,0.06232,0.02737,2.88868,3.1133,1.32027,0.0006658,0.0006658,0.0006658
93,415.191,2.19637,2.07882,1.15489,0.14432,0.09492,0.06544,0.02747,2.93573,3.18746,1.34822,0.000654798,0.000654798,0.000654798
94,419.576,2.17096,2.15153,1.12451,0.11645,0.08083,0.04392,0.01721,2.93146,3.17252,1.38871,0.000643795,0.000643795,0.000643795
95,423.927,2.43134,3.59749,1.27783,0.11066,0.08083,0.04366,0.01636,2.97074,3.13225,1.39869,0.000632793,0.000632793,0.000632793
96,428.26,2.19937,2.19782,1.15084,0.12083,0.1015,0.05081,0.01954,2.96899,2.95273,1.35962,0.000621791,0.000621791,0.000621791
97,432.638,2.20375,2.2598,1.18349,0.11249,0.09774,0.04946,0.02006,3.00374,2.90574,1.35106,0.000610789,0.000610789,0.000610789
98,436.967,2.26852,2.40136,1.15437,0.11413,0.08553,0.03987,0.016,2.95248,3.06695,1.34663,0.000599787,0.000599787,0.000599787
99,441.34,2.27293,2.36779,1.18266,0.12885,0.08553,0.04671,0.01968,2.92922,3.06504,1.31328,0.000588784,0.000588784,0.000588784
100,445.824,2.21479,1.98121,1.11287,0.64965,0.11748,0.08493,0.03413,2.93586,2.72165,1.28838,0.000577782,0.000577782,0.000577782
101,450.312,2.12399,1.88311,1.2066,0.64637,0.10996,0.08022,0.02997,3.01096,2.8243,1.31775,0.00056678,0.00056678,0.00056678
102,454.668,2.13534,2.23736,1.12629,0.6496,0.12406,0.08239,0.03166,2.95265,2.81346,1.31006,0.000555778,0.000555778,0.000555778
103,458.989,2.2885,2.24227,1.11483,0.14206,0.12218,0.07713,0.0318,2.94408,2.79744,1.3127,0.000544776,0.000544776,0.000544776
104,463.301,2.23384,2.99775,1.09874,0.12982,0.08365,0.05207,0.02046,2.96483,2.99374,1.33671,0.000533773,0.000533773,0.000533773
105,467.659,2.16612,2.17879,1.1587,0.12317,0.08835,0.05426,0.02096,2.95895,2.95526,1.33069,0.000522771,0.000522771,0.000522771
106,472.083,2.16488,2.29143,1.17234,0.1367,0.1062,0.06103,0.02329,2.99441,2.83257,1.33894,0.000511769,0.000511769,0.000511769
107,476.507,2.02544,1.86323,1.15041,0.13771,0.09774,0.06459,0.02262,3.07071,2.88588,1.36923,0.000500767,0.000500767,0.000500767
108,480.903,2.25366,2.32912,1.12553,0.15756,0.1015,0.07074,0.02601,3.02278,2.82018,1.35247,0.000489765,0.000489765,0.000489765
109,485.542,2.10152,1.89143,1.14871,0.16174,0.10785,0.0704,0.0266,2.96668,2.81767,1.32957,0.000478762,0.000478762,0.000478762
110,489.942,2.13367,2.04722,1.10461,0.13244,0.1062,0.05108,0.01861,2.97805,2.87446,1.34386,0.00046776,0.00046776,0.00046776
111,494.368,2.18338,2.00899,1.1598,0.13756,0.1109,0.05695,0.02027,2.96249,2.90186,1.34443,0.000456758,0.000456758,0.000456758
112,498.71,2.25868,2.12366,1.10253,0.16012,0.10244,0.07013,0.03001,2.91867,2.88304,1.33687,0.000445756,0.000445756,0.000445756
113,503.127,2.16295,1.99229,1.17162,0.14889,0.10338,0.07348,0.0319,2.91999,2.93547,1.34453,0.000434754,0.000434754,0.000434754
114,507.525,2.05946,2.70763,1.08438,0.15365,0.10257,0.06923,0.02804,2.95102,2.95821,1.34851,0.000423751,0.000423751,0.000423751
115,512.019,2.07555,1.98829,1.11607,0.15272,0.10902,0.072,0.02702,2.96747,2.89646,1.34664,0.000412749,0.000412749,0.000412749
116,516.565,2.16449,1.98743,1.20421,0.13093,0.10808,0.06674,0.02549,2.95236,2.95278,1.35434,0.000401747,0.000401747,0.000401747
117,520.981,2.23053,2.13172,1.14237,0.12562,0.11748,0.07068,0.02953,2.86426,2.92483,1.31541,0.000390745,0.000390745,0.000390745
118,525.71,2.12208,2.06703,1.11513,0.13552,0.1156,0.07362,0.02932,2.89696,2.7962,1.29657,0.000379743,0.000379743,0.000379743
119,530.128,2.27664,2.11968,1.15059,0.14085,0.11184,0.07253,0.02741,2.9547,2.76018,1.30179,0.00036874,0.00036874,0.00036874
120,534.541,2.08396,2.02256,1.14627,0.14749,0.09962,0.06046,0.02065,3.01445,2.8329,1.33312,0.000357738,0.000357738,0.000357738
121,539.111,2.12204,2.0046,1.18025,0.13808,0.09586,0.05491,0.01889,3.03456,2.90295,1.34023,0.000346736,0.000346736,0.000346736
122,544.435,2.06736,4.349,1.07315,0.13801,0.09117,0.05297,0.01902,3.03704,2.99334,1.34015,0.000335734,0.000335734,0.000335734
123,549.043,1.99001,1.7853,1.11658,0.13116,0.09492,0.06025,0.02314,2.99991,2.96088,1.32977,0.000324732,0.000324732,0.000324732
124,554.046,2.12146,2.44254,1.12136,0.14383,0.11654,0.07356,0.03227,2.90943,2.83812,1.30484,0.000313729,0.000313729,0.000313729
125,558.602,2.13515,2.04518,1.18272,0.1442,0.10714,0.07133,0.03031,2.90843,2.8158,1.30751,0.000302727,0.000302727,0.000302727
126,563.023,2.16004,2.11346,1.14119,0.13349,0.09211,0.05565,0.02139,2.96553,2.90245,1.34106,0.000291725,0.000291725,0.000291725
127,567.724,2.07762,2.07452,1.13574,0.14053,0.09492,0.056,0.02091,2.98017,2.90335,1.35064,0.000280723,0.000280723,0.000280723
128,572.446,2.12534,2.03197,1.15717,0.15024,0.11278,0.07766,0.03175,2.92634,2.80469,1.32879,0.000269721,0.000269721,0.000269721
129,577.178,2.13377,1.93691,1.10893,0.13682,0.11372,0.07942,0.0354,2.90777,2.8538,1.32588,0.000258718,0.000258718,0.000258718
130,581.869,2.11001,1.94125,1.10649,0.13428,0.1203,0.08041,0.03348,2.89593,2.89679,1.34537,0.000247716,0.000247716,0.000247716
131,586.411,2.00251,1.94176,1.12852,0.14967,0.11842,0.08668,0.0337,2.92234,2.91271,1.35807,0.000236714,0.000236714,0.000236714
132,590.786,2.07427,1.77256,1.15836,0.14623,0.11372,0.08086,0.02846,2.93335,2.98576,1.36587,0.000225712,0.000225712,0.000225712
133,595.173,2.11428,1.91021,1.13944,0.14242,0.10444,0.07385,0.02515,2.94253,3.04553,1.36818,0.00021471,0.00021471,0.00021471
134,599.592,2.02725,1.80791,1.1377,0.13836,0.10284,0.06245,0.02312,2.89897,3.06927,1.35095,0.000203707,0.000203707,0.000203707
135,603.938,2.11388,1.9033,1.10105,0.13697,0.10532,0.0615,0.02311,2.88913,3.0187,1.34685,0.000192705,0.000192705,0.000192705
136,608.399,2.07193,1.99073,1.11374,0.13323,0.11278,0.0654,0.02554,2.87229,2.92442,1.33162,0.000181703,0.000181703,0.000181703
137,612.84,2.02036,1.80078,1.14035,0.13746,0.11372,0.06917,0.02719,2.86578,2.87271,1.32288,0.000170701,0.000170701,0.000170701
138,617.257,2.04517,1.88948,1.14301,0.13439,0.1147,0.07245,0.02742,2.88329,2.84806,1.32502,0.000159699,0.000159699,0.000159699
139,621.676,1.83801,4.93871,1.06812,0.13655,0.11184,0.06686,0.02467,2.91684,2.87921,1.33808,0.000148696,0.000148696,0.000148696
140,626.194,2.06245,1.98493,1.12362,0.13012,0.1109,0.05975,0.02169,2.95852,2.92753,1.35507,0.000137694,0.000137694,0.000137694
141,635.67,2.15333,1.96679,1.16266,0.12984,0.10714,0.05715,0.0209,2.97161,2.92461,1.34762,0.000126692,0.000126692,0.000126692
142,640.123,2.0634,2.01401,1.14595,0.15199,0.11278,0.06495,0.02581,2.91644,2.84907,1.30968,0.00011569,0.00011569,0.00011569
143,644.785,2.07408,2.30159,1.15737,0.14628,0.11184,0.06755,0.02732,2.88787,2.81776,1.28856,0.000104688,0.000104688,0.000104688
144,649.196,2.07417,2.12157,1.19579,0.14341,0.11491,0.06745,0.02728,2.88373,2.78122,1.27716,9.36854e-05,9.36854e-05,9.36854e-05
145,653.653,2.15061,2.17294,1.12335,0.13343,0.11372,0.06481,0.02632,2.89073,2.77637,1.27719,8.26832e-05,8.26832e-05,8.26832e-05
146,658.135,1.93641,2.33147,1.02654,0.13592,0.1109,0.06241,0.02487,2.89971,2.79817,1.27587,7.1681e-05,7.1681e-05,7.1681e-05
147,662.579,1.94889,2.35686,1.02955,0.12796,0.10571,0.0613,0.02448,2.90015,2.79191,1.2797,6.06788e-05,6.06788e-05,6.06788e-05
148,666.963,2.0126,2.68872,1.06881,0.13066,0.10902,0.06403,0.02506,2.91316,2.78186,1.2814,4.96766e-05,4.96766e-05,4.96766e-05
149,671.41,1.93449,2.30436,1.04916,0.13459,0.1087,0.0664,0.02577,2.91375,2.76949,1.28181,3.86744e-05,3.86744e-05,3.86744e-05
150,675.835,2.05374,3.90063,1.05322,0.13112,0.10902,0.06535,0.02556,2.91181,2.7736,1.2835,2.76722e-05,2.76722e-05,2.76722e-05
