epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,4038.58,0.83246,0.41067,0.83751,0.08374,0.09023,0.0368,0.01141,3.19794,3.34938,1.29675,0.000742815,0.000742815,0.000742815
58,4123.6,0.83192,0.40594,0.83596,0.16653,0.09023,0.06849,0.02364,3.14981,3.25072,1.39299,0.000726312,0.000726312,0.000726312
59,4208.52,0.83085,0.40553,0.83731,0.11908,0.08835,0.05204,0.02019,3.05063,3.33015,1.29664,0.000709809,0.000709809,0.000709809
60,4293.63,0.82513,0.40283,0.83537,0.14611,0.08459,0.05951,0.02268,3.07154,3.62621,1.23976,0.000693305,0.000693305,0.000693305
61,4378.46,0.82953,0.40563,0.83698,0.13596,0.10338,0.06207,0.0247,3.0477,3.14194,1.28957,0.000676802,0.000676802,0.000676802
62,4463.42,0.81704,0.39707,0.83451,0.13376,0.08647,0.05134,0.01999,3.08962,2.99223,1.31236,0.000660299,0.000660299,0.000660299
63,4548.37,0.82117,0.40128,0.83522,0.67536,0.1109,0.07795,0.02725,3.09782,3.10509,1.31146,0.000643795,0.000643795,0.000643795
64,4633.79,0.8219,0.39998,0.83415,0.15113,0.1109,0.07296,0.02595,3.1574,3.1397,1.29986,0.000627292,0.000627292,0.000627292
65,4718.99,0.81527,0.39689,0.83358,0.16268,0.09473,0.07532,0.02532,3.13133,3.14755,1.33251,0.000610789,0.000610789,0.000610789
66,4804.05,0.80911,0.39315,0.83297,0.14689,0.10338,0.06496,0.0232,3.09851,3.12138,1.34886,0.000594286,0.000594286,0.000594286
67,4889.37,0.82024,0.39902,0.83458,0.17868,0.11936,0.07749,0.02935,3.02917,3.13243,1.31473,0.000577782,0.000577782,0.000577782
68,4974.8,0.82395,0.39742,0.83475,0.17106,0.1109,0.07434,0.02524,3.0922,2.86731,1.34334,0.000561279,0.000561279,0.000561279
69,5059.91,0.8118,0.39244,0.83288,0.152,0.1203,0.07006,0.0296,3.01402,3.02944,1.30332,0.000544776,0.000544776,0.000544776
70,5145.16,0.80552,0.39157,0.83263,0.08939,0.07519,0.02899,0.00955,3.16444,3.17513,1.35709,0.000528272,0.000528272,0.000528272
71,5230.16,0.80489,0.38881,0.83145,0.14365,0.10526,0.06158,0.02345,3.01962,2.96867,1.28387,0.000511769,0.000511769,0.000511769
72,5315.32,0.80265,0.38971,0.83078,0.19981,0.11654,0.09175,0.0373,3.01797,2.94667,1.22598,0.000495266,0.000495266,0.000495266
73,5400.76,0.80174,0.39032,0.83063,0.09851,0.09117,0.03691,0.01443,3.0765,3.43519,1.30178,0.000478762,0.000478762,0.000478762
74,5486.18,0.80237,0.38879,0.83216,0.15103,0.10244,0.06901,0.02683,2.99679,2.95148,1.30497,0.000462259,0.000462259,0.000462259
75,5571.65,0.79878,0.3842,0.83128,0.1943,0.10902,0.0898,0.03475,3.01529,2.78137,1.24955,0.000445756,0.000445756,0.000445756
76,5656.81,0.80443,0.38743,0.83135,0.11749,0.08271,0.04262,0.01512,3.03901,2.95521,1.37935,0.000429253,0.000429253,0.000429253
77,5742.1,0.79653,0.38231,0.82949,0.16174,0.11639,0.08073,0.0345,2.96703,2.76643,1.28391,0.000412749,0.000412749,0.000412749
78,5827.34,0.79273,0.38441,0.83023,0.17817,0.10432,0.08157,0.03254,3.01207,2.91296,1.29407,0.000396246,0.000396246,0.000396246
79,5912.65,0.79118,0.3821,0.82994,0.04763,0.02068,0.00958,0.00278,3.24916,3.56764,1.46929,0.000379743,0.000379743,0.000379743
80,5998,0.78743,0.37733,0.82848,0.14004,0.09023,0.05146,0.02029,3.09059,2.90971,1.36752,0.000363239,0.000363239,0.000363239
81,6083.52,0.79156,0.38164,0.83058,0.15649,0.11466,0.06775,0.02663,2.98899,2.80462,1.27914,0.000346736,0.000346736,0.000346736
82,6168.62,0.79101,0.38027,0.82836,0.18583,0.12119,0.08165,0.03089,3.08362,2.79595,1.37471,0.000330233,0.000330233,0.000330233
83,6253.55,0.79277,0.3828,0.82925,0.18238,0.11466,0.07624,0.02821,3.01703,2.97561,1.3498,0.000313729,0.000313729,0.000313729
84,6338.66,0.78436,0.3759,0.82698,0.15817,0.10902,0.06708,0.02614,3.03382,3.00789,1.36146,0.000297226,0.000297226,0.000297226
85,6424.02,0.77999,0.37455,0.82654,0.18199,0.12312,0.08723,0.03272,3.05498,2.84312,1.2217,0.000280723,0.000280723,0.000280723
86,6509.24,0.78269,0.37727,0.82764,0.18666,0.10808,0.08907,0.03647,3.01564,3.1367,1.16761,0.00026422,0.00026422,0.00026422
87,6594.4,0.78321,0.37799,0.82768,0.18389,0.11842,0.08959,0.03638,3.02282,2.84523,1.3021,0.000247716,0.000247716,0.000247716
88,6679.38,0.78132,0.37337,0.82694,0.19434,0.12312,0.0957,0.04128,3.00474,2.8024,1.29844,0.000231213,0.000231213,0.000231213
89,6764.9,0.77737,0.3712,0.8256,0.17546,0.12688,0.09093,0.0375,3.0234,2.7376,1.2463,0.00021471,0.00021471,0.00021471
90,6850.21,0.77734,0.37093,0.82607,0.19485,0.12218,0.09034,0.0365,2.96411,2.76032,1.28842,0.000198206,0.000198206,0.000198206
91,6938.57,0.76465,0.36444,0.82116,0.18648,0.12124,0.08954,0.03746,3.02877,2.72656,1.25768,0.000181703,0.000181703,0.000181703
92,7021.76,0.76129,0.36153,0.82012,0.19094,0.12688,0.10096,0.04323,3.01088,2.74818,1.22871,0.0001652,0.0001652,0.0001652
93,7105,0.76266,0.36197,0.82097,0.19403,0.1203,0.09588,0.0407,2.98409,2.79439,1.21468,0.000148696,0.000148696,0.000148696
94,7188.11,0.76079,0.36089,0.82096,0.20292,0.12069,0.09775,0.04243,2.96842,2.79496,1.24516,0.000132193,0.000132193,0.000132193
95,7271.34,0.7575,0.35838,0.82006,0.19889,0.11748,0.0976,0.04121,2.98366,2.81444,1.22635,0.00011569,0.00011569,0.00011569
96,7354.45,0.75685,0.35971,0.82047,0.15508,0.12124,0.07997,0.03027,2.99077,2.83728,1.27584,9.91865e-05,9.91865e-05,9.91865e-05
97,7437.55,0.75043,0.35687,0.81923,0.20524,0.11936,0.0976,0.04169,2.95223,3.0323,1.2545,8.26832e-05,8.26832e-05,8.26832e-05
98,7520.74,0.75196,0.3561,0.81923,0.18946,0.12594,0.09764,0.04197,2.93536,2.74903,1.17208,6.61799e-05,6.61799e-05,6.61799e-05
99,7603.92,0.75319,0.3564,0.81936,0.18895,0.11748,0.09431,0.04078,2.92194,2.81987,1.17521,4.96766e-05,4.96766e-05,4.96766e-05
100,7687.01,0.7469,0.35388,0.81772,0.19761,0.12124,0.09649,0.04154,2.94136,2.92024,1.22743,3.31733e-05,3.31733e-05,3.31733e-05
