epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,193.609,2.56855,2.63441,1.40095,0.5574,0.06887,0.01798,0.00524,3.33307,3.08305,1.56329,0.0011719,0.0011719,0.0011719
32,199.796,2.37363,2.46204,1.33198,0.56552,0.06485,0.02752,0.01017,3.17303,3.05467,1.5817,0.0011554,0.0011554,0.0011554
33,206.021,2.39686,2.69976,1.31061,0.55576,0.07049,0.02114,0.00731,3.14113,3.12101,1.59877,0.00113889,0.00113889,0.00113889
34,212.259,2.35721,2.43787,1.22571,0.55471,0.07895,0.01786,0.00671,3.09855,3.35189,1.60442,0.00112239,0.00112239,0.00112239
35,218.604,2.40394,2.84291,1.30055,0.57948,0.07425,0.03367,0.01175,3.23262,3.29718,1.58897,0.00110589,0.00110589,0.00110589
36,224.796,2.18183,2.22683,1.2775,0.61189,0.07613,0.04505,0.01775,3.10312,3.0849,1.50786,0.00108938,0.00108938,0.00108938
37,230.993,2.3873,2.67069,1.31659,0.6067,0.08083,0.04056,0.01598,3.09989,3.07638,1.50188,0.00107288,0.00107288,0.00107288
38,237.218,2.54615,3.07988,1.28807,0.10183,0.05827,0.02642,0.00931,3.12631,3.22455,1.48894,0.00105638,0.00105638,0.00105638
39,243.36,2.38713,2.91694,1.28117,0.58054,0.05883,0.01992,0.00674,3.24081,3.22485,1.54647,0.00103987,0.00103987,0.00103987
40,249.533,2.33594,2.63617,1.32123,0.58957,0.05733,0.029,0.00935,3.24461,3.13524,1.54811,0.00102337,0.00102337,0.00102337
41,255.653,2.30566,2.30795,1.24637,0.60461,0.06391,0.03448,0.01119,3.22093,3.24988,1.52039,0.00100687,0.00100687,0.00100687
42,261.875,2.3429,2.44263,1.25002,0.10947,0.08035,0.04508,0.01712,3.0781,3.27175,1.44856,0.000990365,0.000990365,0.000990365
43,268.07,2.28205,2.2752,1.21545,0.10264,0.07707,0.03657,0.01449,3.05601,3.32478,1.48396,0.000973861,0.000973861,0.000973861
44,274.312,2.25312,4.47056,1.19603,0.08003,0.06673,0.0252,0.00822,3.18846,3.58427,1.63938,0.000957358,0.000957358,0.000957358
45,280.556,2.3241,2.49372,1.27795,0.59444,0.07519,0.03601,0.01272,3.19107,3.50374,1.58073,0.000940855,0.000940855,0.000940855
46,286.817,2.29513,4.17667,1.25919,0.6167,0.06955,0.0394,0.01507,3.01341,3.27756,1.4592,0.000924352,0.000924352,0.000924352
47,292.976,2.3745,2.75135,1.32171,0.5825,0.04887,0.02747,0.00995,3.00729,3.36818,1.47882,0.000907848,0.000907848,0.000907848
48,299.145,2.32641,3.09324,1.26836,0.57983,0.07707,0.02657,0.00879,3.11102,3.35951,1.50315,0.000891345,0.000891345,0.000891345
49,305.357,2.43475,2.28865,1.29624,0.58415,0.07801,0.02848,0.01014,3.06788,3.36908,1.46547,0.000874842,0.000874842,0.000874842
50,311.545,2.26763,3.59374,1.13604,0.61882,0.08083,0.04271,0.01744,2.96919,3.36442,1.3941,0.000858338,0.000858338,0.000858338
51,317.715,2.39985,2.44635,1.21655,0.62226,0.09586,0.05004,0.01956,2.98153,3.38689,1.3937,0.000841835,0.000841835,0.000841835
52,324.02,2.35801,2.74076,1.21835,0.60625,0.08365,0.03898,0.01456,3.04961,3.35867,1.38636,0.000825332,0.000825332,0.000825332
53,330.22,2.34652,2.42353,1.24737,0.08987,0.08459,0.02956,0.01063,3.08925,3.31153,1.39046,0.000808828,0.000808828,0.000808828
54,336.466,2.28739,2.28274,1.22984,0.08033,0.07331,0.02734,0.00988,3.05877,3.2754,1.36512,0.000792325,0.000792325,0.000792325
55,342.73,2.36794,2.49275,1.18446,0.09405,0.08275,0.03721,0.0122,3.04729,3.31324,1.42212,0.000775822,0.000775822,0.000775822
56,348.972,2.25539,2.05194,1.2049,0.6042,0.09586,0.04628,0.01669,3.01638,3.18375,1.46436,0.000759318,0.000759318,0.000759318
57,355.107,2.2972,2.52642,1.20451,0.61489,0.09305,0.05376,0.0194,3.01063,3.13644,1.46716,0.000742815,0.000742815,0.000742815
58,361.351,2.32377,3.09108,1.23617,0.11352,0.06485,0.03579,0.01271,3.0481,3.25831,1.51199,0.000726312,0.000726312,0.000726312
59,367.423,2.28352,2.22866,1.23913,0.09505,0.08365,0.02864,0.00984,3.02286,3.31454,1.49364,0.000709809,0.000709809,0.000709809
60,373.752,2.27102,2.14508,1.20682,0.09209,0.08083,0.03306,0.01115,3.20967,3.53844,1.47986,0.000693305,0.000693305,0.000693305
61,379.96,2.38303,2.41906,1.24317,0.11386,0.09305,0.04453,0.01489,3.09962,3.36838,1.44118,0.000676802,0.000676802,0.000676802
62,386.195,2.22226,3.73726,1.10762,0.11914,0.09023,0.04885,0.0187,2.96871,3.37556,1.41742,0.000660299,0.000660299,0.000660299
63,392.33,2.2008,2.32301,1.22829,0.13026,0.08177,0.04818,0.01758,2.94723,3.35778,1.46423,0.000643795,0.000643795,0.000643795
64,398.561,2.12149,2.26788,1.26869,0.10024,0.09398,0.04085,0.01384,3.05197,3.23161,1.53708,0.000627292,0.000627292,0.000627292
65,404.719,2.36245,2.29001,1.18293,0.10286,0.08593,0.04194,0.01416,3.07248,3.23508,1.6151,0.000610789,0.000610789,0.000610789
66,411.059,2.11788,2.10269,1.18012,0.12138,0.09492,0.04795,0.01708,3.03621,3.10225,1.8529,0.000594286,0.000594286,0.000594286
67,417.249,2.19343,2.63558,1.18376,0.11148,0.08835,0.04145,0.01472,2.99456,3.08971,1.68884,0.000577782,0.000577782,0.000577782
68,423.508,2.22413,2.41814,1.17878,0.11729,0.07801,0.03936,0.01528,2.98619,3.13933,1.48607,0.000561279,0.000561279,0.000561279
69,429.656,2.27779,2.23308,1.18063,0.10981,0.08835,0.03983,0.01491,2.99955,3.1705,1.44039,0.000544776,0.000544776,0.000544776
70,435.866,2.19951,2.14677,1.20158,0.61089,0.09023,0.0553,0.02045,3.05051,3.21037,1.44524,0.000528272,0.000528272,0.000528272
71,442.139,2.20008,2.33765,1.22652,0.12799,0.09023,0.05755,0.02219,2.99723,3.1567,1.4982,0.000511769,0.000511769,0.000511769
72,448.452,2.15603,2.16443,1.1558,0.14657,0.07237,0.05174,0.01995,2.98807,3.17627,1.70329,0.000495266,0.000495266,0.000495266
73,454.66,1.99072,3.48705,1.14326,0.14509,0.08083,0.05295,0.01936,3.03096,3.14956,1.59008,0.000478762,0.000478762,0.000478762
74,460.908,2.1612,2.06605,1.18615,0.62491,0.08929,0.0574,0.02164,2.98928,3.10007,1.46793,0.000462259,0.000462259,0.000462259
75,467.126,2.18147,2.1694,1.24597,0.12401,0.08741,0.05376,0.02068,3.00816,3.19328,1.43989,0.000445756,0.000445756,0.000445756
76,473.239,2.06636,3.96596,1.13712,0.12925,0.08271,0.05082,0.02022,2.992,3.33957,1.448,0.000429253,0.000429253,0.000429253
77,479.42,2.2469,2.31717,1.19985,0.12564,0.05075,0.03737,0.01406,2.98817,3.53115,1.47745,0.000412749,0.000412749,0.000412749
78,485.685,2.13517,2.21419,1.16245,0.12593,0.06203,0.04303,0.01676,2.98481,3.47091,1.48994,0.000396246,0.000396246,0.000396246
79,492.046,2.19983,2.40975,1.16037,0.62046,0.08929,0.0513,0.01921,3.01849,3.47949,1.492,0.000379743,0.000379743,0.000379743
80,498.264,2.11371,2.52001,1.12339,0.64622,0.09962,0.06235,0.02374,3.03516,3.38708,1.47324,0.000363239,0.000363239,0.000363239
81,504.541,2.24267,2.15822,1.23239,0.64586,0.10244,0.06207,0.02492,3.03105,3.39429,1.4546,0.000346736,0.000346736,0.000346736
82,510.875,2.10134,2.52648,1.1452,0.14416,0.09211,0.05308,0.02042,2.96483,3.4268,1.4284,0.000330233,0.000330233,0.000330233
83,517.058,2.17619,2.34679,1.19872,0.13719,0.08459,0.04712,0.01875,2.94309,3.42367,1.43338,0.000313729,0.000313729,0.000313729
84,523.272,2.07594,2.00255,1.17838,0.12013,0.08828,0.04505,0.01776,2.94139,3.36329,1.44747,0.000297226,0.000297226,0.000297226
85,529.466,2.08841,2.24856,1.19016,0.11603,0.09117,0.05027,0.01917,2.93176,3.28354,1.46066,0.000280723,0.000280723,0.000280723
86,535.649,2.09761,2.20083,1.14636,0.11129,0.07895,0.0407,0.01547,2.933,3.32319,1.50051,0.00026422,0.00026422,0.00026422
87,541.855,2.01134,2.05693,1.15535,0.11725,0.07054,0.03994,0.01521,2.93928,3.36791,1.50934,0.000247716,0.000247716,0.000247716
88,548.129,2.14225,2.11999,1.11303,0.13851,0.09868,0.05132,0.0193,2.97059,3.32417,1.46845,0.000231213,0.000231213,0.000231213
89,554.307,2.0746,1.97068,1.17508,0.15773,0.1109,0.06017,0.02228,2.97911,3.27526,1.45302,0.00021471,0.00021471,0.00021471
90,560.636,2.129,1.96519,1.12963,0.14553,0.11466,0.06496,0.02526,2.98152,3.18142,1.4529,0.000198206,0.000198206,0.000198206
91,570.664,2.18505,2.66238,1.14715,0.14718,0.11654,0.0655,0.02533,2.95001,3.19176,1.44036,0.000181703,0.000181703,0.000181703
92,576.919,2.24917,2.31539,1.18588,0.15049,0.10714,0.06911,0.0275,2.89388,3.17167,1.42534,0.0001652,0.0001652,0.0001652
93,583.208,2.03239,2.45127,1.08204,0.15869,0.10432,0.06556,0.0275,2.88291,3.22316,1.42137,0.000148696,0.000148696,0.000148696
94,589.459,2.11112,2.11584,1.19731,0.15681,0.08647,0.0601,0.02359,2.87871,3.25065,1.41964,0.000132193,0.000132193,0.000132193
95,595.657,2.17404,2.14544,1.20762,0.14462,0.09117,0.05729,0.02224,2.88831,3.25429,1.41474,0.00011569,0.00011569,0.00011569
96,601.889,2.09115,2.27778,1.22855,0.13104,0.09211,0.05132,0.01934,2.8996,3.26388,1.42284,9.91865e-05,9.91865e-05,9.91865e-05
97,608.052,1.96208,5.08046,1.03411,0.13387,0.09492,0.04988,0.01824,2.90119,3.28738,1.42393,8.26832e-05,8.26832e-05,8.26832e-05
98,614.237,2.06118,2.65971,1.13903,0.12906,0.09492,0.04735,0.01752,2.90187,3.31184,1.42371,6.61799e-05,6.61799e-05,6.61799e-05
99,620.423,2.00304,2.76448,1.15782,0.12402,0.09211,0.04623,0.01623,2.91141,3.33217,1.43121,4.96766e-05,4.96766e-05,4.96766e-05
100,626.651,1.94925,3.58926,1.09143,0.12455,0.08929,0.04531,0.01614,2.91543,3.34804,1.43566,3.31733e-05,3.31733e-05,3.31733e-05
