epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,441.772,1.21112,0.6331,0.92023,0.093,0.07989,0.02979,0.00961,3.238,3.38872,1.54828,0.00135344,0.00135344,0.00135344
21,463.656,1.1916,0.62536,0.91654,0.0701,0.09398,0.04964,0.02238,3.26984,3.66994,1.36292,0.00133693,0.00133693,0.00133693
22,485.677,1.16216,0.6146,0.90895,0.64824,0.09492,0.0582,0.02227,3.19513,3.26111,1.51811,0.00132043,0.00132043,0.00132043
23,507.726,1.15792,0.61823,0.90572,0.1687,0.08553,0.05664,0.01861,3.21836,3.07284,1.43423,0.00130393,0.00130393,0.00130393
24,529.699,1.2183,0.64702,0.91877,0.03246,0.0488,0.01932,0.00637,3.35308,6.55115,1.5113,0.00128742,0.00128742,0.00128742
25,551.755,1.20641,0.64218,0.91752,0.14994,0.08929,0.06358,0.02218,3.18336,3.11116,1.38127,0.00127092,0.00127092,0.00127092
26,573.725,1.15878,0.60489,0.91155,0.16265,0.07519,0.05834,0.02283,3.23606,3.47222,1.41618,0.00125442,0.00125442,0.00125442
27,595.725,1.14588,0.58832,0.90244,0.16964,0.07801,0.06071,0.0231,3.12253,3.23179,1.3356,0.00123791,0.00123791,0.00123791
28,617.693,1.17862,0.6094,0.90819,0.08953,0.07425,0.0342,0.01287,3.15275,3.45125,1.37833,0.00122141,0.00122141,0.00122141
29,639.805,1.14412,0.60433,0.90421,0.09771,0.07331,0.03528,0.01151,3.25228,3.22144,1.44618,0.00120491,0.00120491,0.00120491
30,661.953,1.15354,0.60651,0.9072,0.62751,0.09774,0.06308,0.021,3.18233,3.51182,1.38211,0.0011884,0.0011884,0.0011884
31,684.006,1.13589,0.60632,0.90607,0.16277,0.09023,0.06246,0.02334,3.11397,3.0225,1.40182,0.0011719,0.0011719,0.0011719
32,706.054,1.12544,0.59111,0.89919,0.13437,0.07143,0.05068,0.01889,3.20619,3.77625,1.50803,0.0011554,0.0011554,0.0011554
33,727.961,1.11825,0.57648,0.89929,0.12785,0.09479,0.04492,0.01774,3.11361,4.43455,1.43634,0.00113889,0.00113889,0.00113889
34,750.025,1.24432,0.63455,0.92172,0.62562,0.08835,0.05877,0.02322,3.11751,3.17343,1.45181,0.00112239,0.00112239,0.00112239
35,772.046,1.17518,0.59446,0.91034,0.14091,0.11278,0.07484,0.02841,3.10069,2.97786,1.36851,0.00110589,0.00110589,0.00110589
36,794.103,1.11022,0.56582,0.89526,0.12239,0.08553,0.04192,0.01364,3.13102,3.16364,1.40202,0.00108938,0.00108938,0.00108938
37,816.097,1.09395,0.56343,0.89497,0.14754,0.05921,0.03654,0.01297,3.09288,3.62407,1.42221,0.00107288,0.00107288,0.00107288
38,838.157,1.12887,0.58768,0.90312,0.12405,0.09211,0.04755,0.01757,3.08434,3.52936,1.38195,0.00105638,0.00105638,0.00105638
39,860.218,1.13976,0.57282,0.90146,0.10639,0.08815,0.03329,0.01291,3.20159,3.09189,1.38078,0.00103987,0.00103987,0.00103987
40,882.163,1.12594,0.58023,0.90071,0.14987,0.09211,0.06214,0.02419,3.12165,2.95108,1.35673,0.00102337,0.00102337,0.00102337
41,904.385,1.10494,0.58139,0.89338,0.64813,0.08647,0.06313,0.02158,3.22208,2.86221,1.35508,0.00100687,0.00100687,0.00100687
42,926.46,1.10906,0.58134,0.89652,0.16684,0.09774,0.07042,0.02637,3.10552,2.99643,1.37594,0.000990365,0.000990365,0.000990365
43,948.462,1.07671,0.55636,0.88783,0.10548,0.08553,0.04008,0.01295,3.18101,3.09377,1.29688,0.000973861,0.000973861,0.000973861
44,970.374,1.08949,0.56263,0.89148,0.1283,0.10432,0.06193,0.02499,3.10717,3.28966,1.33596,0.000957358,0.000957358,0.000957358
45,992.384,1.08147,0.5511,0.89,0.15442,0.11654,0.07441,0.02972,2.98436,2.8905,1.30666,0.000940855,0.000940855,0.000940855
46,1014.48,1.07584,0.5467,0.88517,0.01814,0.06673,0.00311,0.00089,3.28403,4.70723,1.41777,0.000924352,0.000924352,0.000924352
47,1036.44,1.11184,0.56947,0.89566,0.14539,0.06485,0.04647,0.01686,3.07829,3.62808,1.35056,0.000907848,0.000907848,0.000907848
48,1058.42,1.09354,0.55717,0.89198,0.12603,0.08177,0.04909,0.01694,3.11711,3.08332,1.36985,0.000891345,0.000891345,0.000891345
49,1080.46,1.08171,0.55619,0.89079,0.09313,0.05169,0.02232,0.00807,3.11541,3.96572,1.31571,0.000874842,0.000874842,0.000874842
50,1102.52,1.06249,0.53929,0.88333,0.19503,0.10338,0.07986,0.03269,3.06234,3.5921,1.31528,0.000858338,0.000858338,0.000858338
51,1124.58,1.09695,0.55871,0.89047,0.14935,0.09305,0.05674,0.01786,3.11405,3.03192,1.40541,0.000841835,0.000841835,0.000841835
52,1146.61,1.08291,0.54944,0.888,0.2006,0.09586,0.08478,0.03548,3.02347,3.00104,1.29865,0.000825332,0.000825332,0.000825332
53,1168.76,1.06974,0.55058,0.88666,0.1533,0.0968,0.06525,0.0251,3.05142,2.97157,1.31438,0.000808828,0.000808828,0.000808828
54,1190.75,1.05936,0.5359,0.88605,0.14202,0.10244,0.05961,0.02276,3.03812,3.09178,1.38875,0.000792325,0.000792325,0.000792325
55,1212.77,1.06662,0.54313,0.88897,0.15388,0.09109,0.05892,0.02425,3.00075,3.63796,1.38356,0.000775822,0.000775822,0.000775822
56,1234.77,1.0824,0.55225,0.88812,0.14215,0.08365,0.06142,0.0227,3.11302,3.02147,1.31068,0.000759318,0.000759318,0.000759318
57,1256.84,1.06413,0.54788,0.88311,0.15951,0.10056,0.06676,0.0265,3.06658,3.04575,1.30424,0.000742815,0.000742815,0.000742815
58,1278.99,1.06985,0.5451,0.88325,0.15672,0.09868,0.07655,0.02969,3.01369,3.00947,1.25041,0.000726312,0.000726312,0.000726312
59,1300.91,1.0608,0.54307,0.88626,0.1249,0.09117,0.04726,0.01787,3.06083,3.08136,1.27559,0.000709809,0.000709809,0.000709809
60,1322.87,1.05381,0.53468,0.88006,0.19733,0.1062,0.0966,0.03561,2.998,2.92782,1.33975,0.000693305,0.000693305,0.000693305
61,1344.95,1.03688,0.52098,0.88037,0.17604,0.09492,0.07524,0.02793,3.04273,3.05367,1.28701,0.000676802,0.000676802,0.000676802
62,1366.87,1.04844,0.52647,0.88259,0.15772,0.1156,0.08344,0.03207,2.96861,3.02115,1.27065,0.000660299,0.000660299,0.000660299
63,1388.75,1.06758,0.53568,0.88229,0.12005,0.10096,0.06017,0.02143,3.05432,3.06461,1.23778,0.000643795,0.000643795,0.000643795
64,1410.65,1.05988,0.53543,0.88252,0.1658,0.1109,0.08587,0.03049,3.05524,3.09769,1.33462,0.000627292,0.000627292,0.000627292
65,1432.74,1.04933,0.52083,0.88227,0.20726,0.12311,0.10099,0.03752,2.92947,3.07369,1.29502,0.000610789,0.000610789,0.000610789
66,1454.83,1.03512,0.51656,0.87983,0.08671,0.04135,0.02387,0.00869,3.0683,3.89655,1.28418,0.000594286,0.000594286,0.000594286
67,1476.93,1.04346,0.52768,0.87686,0.15886,0.1015,0.07011,0.02338,3.12536,3.38237,1.3519,0.000577782,0.000577782,0.000577782
68,1498.92,1.03363,0.52209,0.87967,0.16706,0.11507,0.08426,0.03388,2.94946,3.01699,1.40227,0.000561279,0.000561279,0.000561279
69,1520.99,1.02167,0.50777,0.8723,0.1847,0.1062,0.09798,0.03807,2.90574,2.89183,1.35151,0.000544776,0.000544776,0.000544776
70,1542.99,1.04082,0.51813,0.87819,0.18988,0.10996,0.09093,0.03438,2.9375,3.1139,1.31798,0.000528272,0.000528272,0.000528272
71,1564.95,1.02398,0.51134,0.87531,0.10028,0.07049,0.03025,0.01018,2.96582,3.09874,1.32243,0.000511769,0.000511769,0.000511769
72,1586.95,1.01458,0.50326,0.87417,0.19405,0.11266,0.09368,0.03683,2.90207,2.90645,1.35377,0.000495266,0.000495266,0.000495266
73,1608.98,1.03282,0.5194,0.87524,0.20432,0.11842,0.08176,0.03177,2.89913,3.6218,1.33875,0.000478762,0.000478762,0.000478762
74,1631.03,1.03366,0.5231,0.87723,0.16094,0.10056,0.06536,0.0269,2.90236,3.16953,1.31332,0.000462259,0.000462259,0.000462259
75,1653.08,1.02367,0.50737,0.87529,0.17884,0.11654,0.08881,0.03798,2.88149,3.13847,1.29161,0.000445756,0.000445756,0.000445756
76,1675.09,1.02727,0.50779,0.8722,0.16852,0.10798,0.07828,0.02853,2.95923,2.992,1.31682,0.000429253,0.000429253,0.000429253
77,1697.01,1.01359,0.50147,0.87322,0.18217,0.10714,0.08193,0.03336,2.93702,2.86104,1.28581,0.000412749,0.000412749,0.000412749
78,1719.17,1.02909,0.50798,0.87321,0.13312,0.09548,0.0637,0.02167,3.03279,3.18792,1.3687,0.000396246,0.000396246,0.000396246
79,1741.16,1.01431,0.50697,0.87345,0.15784,0.10526,0.08641,0.03752,2.89577,3.17972,1.26191,0.000379743,0.000379743,0.000379743
80,1763.11,1.017,0.50481,0.87263,0.16348,0.11654,0.08118,0.03605,2.85928,2.94663,1.25555,0.000363239,0.000363239,0.000363239
81,1785.13,1.00967,0.49628,0.87177,0.1594,0.13816,0.10332,0.04281,2.91977,2.9907,1.2558,0.000346736,0.000346736,0.000346736
82,1807.15,1.00885,0.50558,0.87257,0.13292,0.08929,0.04879,0.01534,3.01189,3.08684,1.31051,0.000330233,0.000330233,0.000330233
83,1829.21,1.00332,0.49586,0.86814,0.17186,0.12406,0.08494,0.03114,2.99483,3.02966,1.3418,0.000313729,0.000313729,0.000313729
84,1851.31,0.99957,0.4922,0.86909,0.14796,0.10244,0.06192,0.0245,2.97597,2.88973,1.35609,0.000297226,0.000297226,0.000297226
85,1873.31,1.00168,0.49568,0.86754,0.19033,0.11654,0.09733,0.04109,2.87372,2.85812,1.36662,0.000280723,0.000280723,0.000280723
86,1895.44,1.00179,0.49377,0.86683,0.17115,0.10526,0.08041,0.03517,2.92642,2.98714,1.26605,0.00026422,0.00026422,0.00026422
87,1917.48,1.00131,0.49645,0.86683,0.16607,0.11842,0.09633,0.0411,2.91417,3.07872,1.28652,0.000247716,0.000247716,0.000247716
88,1939.49,0.97895,0.47608,0.86476,0.20894,0.10902,0.0997,0.03996,2.90953,2.81103,1.28844,0.000231213,0.000231213,0.000231213
89,1961.46,0.98917,0.49253,0.86558,0.20016,0.12312,0.09905,0.03986,2.91253,3.10876,1.2827,0.00021471,0.00021471,0.00021471
90,1983.4,0.99514,0.4876,0.86566,0.19264,0.11654,0.09529,0.03824,2.8908,2.81033,1.29584,0.000198206,0.000198206,0.000198206
91,2009.19,0.97845,0.47763,0.86214,0.16471,0.11358,0.07925,0.03175,2.88018,2.96971,1.24761,0.000181703,0.000181703,0.000181703
92,2030.84,0.97201,0.47888,0.85811,0.16462,0.10996,0.08068,0.03201,2.88186,3.00538,1.26554,0.0001652,0.0001652,0.0001652
93,2052.47,0.97059,0.47408,0.85975,0.15737,0.11842,0.07514,0.028,2.90544,3.30528,1.3179,0.000148696,0.000148696,0.000148696
94,2074.15,0.97132,0.47957,0.86063,0.18167,0.11746,0.08151,0.0299,2.87188,3.08647,1.28672,0.000132193,0.000132193,0.000132193
95,2095.8,0.97229,0.47536,0.85675,0.19154,0.12124,0.09274,0.03527,2.85563,2.89939,1.26642,0.00011569,0.00011569,0.00011569
96,2117.45,0.96357,0.47017,0.8588,0.18301,0.12317,0.09897,0.03785,2.88316,2.90768,1.29963,9.91865e-05,9.91865e-05,9.91865e-05
97,2139.14,0.96634,0.4679,0.85673,0.19735,0.11842,0.08631,0.03416,2.86071,2.88924,1.28962,8.26832e-05,8.26832e-05,8.26832e-05
98,2160.79,0.96649,0.47483,0.85856,0.17294,0.11827,0.08104,0.0327,2.88193,2.96218,1.28475,6.61799e-05,6.61799e-05,6.61799e-05
99,2182.46,0.96247,0.4656,0.85713,0.18175,0.12688,0.09464,0.03795,2.84368,2.93023,1.29471,4.96766e-05,4.96766e-05,4.96766e-05
100,2204.14,0.95903,0.46737,0.85598,0.18813,0.12688,0.09852,0.03964,2.85691,2.86454,1.28763,3.31733e-05,3.31733e-05,3.31733e-05
